Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-01 00:00:00,Germany,Germany,DE,162.59,212.91,81.25,73.73,entsoe.eu,false,
2022-01-01 01:00:00,Germany,Germany,DE,165.78,217.13,80.81,72.83,entsoe.eu,false,
2022-01-01 02:00:00,Germany,Germany,DE,170.37,222.68,80.31,72.05,entsoe.eu,false,
2022-01-01 03:00:00,Germany,Germany,DE,175.93,229.27,79.61,70.79,entsoe.eu,false,
2022-01-01 04:00:00,Germany,Germany,DE,188.22,243.39,78.25,68.62,entsoe.eu,false,
2022-01-01 05:00:00,Germany,Germany,DE,193.12,248.69,77.81,67.96,entsoe.eu,false,
2022-01-01 06:00:00,Germany,Germany,DE,205.38,261.89,76.57,65.98,entsoe.eu,false,
2022-01-01 07:00:00,Germany,Germany,DE,215.76,274.33,75.24,63.58,entsoe.eu,false,
2022-01-01 08:00:00,Germany,Germany,DE,214.56,273.21,75.37,63.79,entsoe.eu,false,
2022-01-01 09:00:00,Germany,Germany,DE,204.69,263.45,76.28,64.12,entsoe.eu,false,
2022-01-01 10:00:00,Germany,Germany,DE,202.26,261.15,76.41,63.92,entsoe.eu,false,
2022-01-01 11:00:00,Germany,Germany,DE,209.56,268.92,76.1,64.38,entsoe.eu,false,
2022-01-01 12:00:00,Germany,Germany,DE,211.75,272.06,75.71,63.38,entsoe.eu,false,
2022-01-01 13:00:00,Germany,Germany,DE,241.25,301.52,73.9,60.9,entsoe.eu,false,
2022-01-01 14:00:00,Germany,Germany,DE,282.05,343.7,70.34,56.51,entsoe.eu,false,
2022-01-01 15:00:00,Germany,Germany,DE,303.76,363.55,69.72,56.83,entsoe.eu,false,
2022-01-01 16:00:00,Germany,Germany,DE,306.36,364.09,70.18,58.92,entsoe.eu,false,
2022-01-01 17:00:00,Germany,Germany,DE,306.64,363.28,70.76,61.71,entsoe.eu,false,
2022-01-01 18:00:00,Germany,Germany,DE,290.03,346.17,71.79,63.74,entsoe.eu,false,
2022-01-01 19:00:00,Germany,Germany,DE,261.6,317.29,73.51,65.47,entsoe.eu,false,
2022-01-01 20:00:00,Germany,Germany,DE,235.04,290.26,75.24,66.65,entsoe.eu,false,
2022-01-01 21:00:00,Germany,Germany,DE,226.16,281.04,76.0,67.92,entsoe.eu,false,
2022-01-01 22:00:00,Germany,Germany,DE,196.71,250.99,78.2,69.95,entsoe.eu,false,
2022-01-01 23:00:00,Germany,Germany,DE,173.96,227.74,79.78,70.93,entsoe.eu,false,
2022-01-02 00:00:00,Germany,Germany,DE,174.43,228.51,79.82,71.4,entsoe.eu,false,
2022-01-02 01:00:00,Germany,Germany,DE,172.83,227.17,79.86,70.61,entsoe.eu,false,
2022-01-02 02:00:00,Germany,Germany,DE,172.55,226.72,79.94,70.95,entsoe.eu,false,
2022-01-02 03:00:00,Germany,Germany,DE,175.48,230.21,79.3,69.15,entsoe.eu,false,
2022-01-02 04:00:00,Germany,Germany,DE,173.6,227.9,79.37,68.79,entsoe.eu,false,
2022-01-02 05:00:00,Germany,Germany,DE,172.29,226.43,79.52,69.13,entsoe.eu,false,
2022-01-02 06:00:00,Germany,Germany,DE,169.88,223.58,79.98,70.35,entsoe.eu,false,
2022-01-02 07:00:00,Germany,Germany,DE,161.6,213.31,81.29,72.08,entsoe.eu,false,
2022-01-02 08:00:00,Germany,Germany,DE,154.72,205.4,82.25,73.36,entsoe.eu,false,
2022-01-02 09:00:00,Germany,Germany,DE,146.51,195.62,83.38,75.68,entsoe.eu,false,
2022-01-02 10:00:00,Germany,Germany,DE,134.41,181.86,84.48,77.06,entsoe.eu,false,
2022-01-02 11:00:00,Germany,Germany,DE,130.74,176.76,84.94,78.24,entsoe.eu,false,
2022-01-02 12:00:00,Germany,Germany,DE,129.39,174.71,85.02,77.89,entsoe.eu,false,
2022-01-02 13:00:00,Germany,Germany,DE,128.96,173.75,85.06,77.83,entsoe.eu,false,
2022-01-02 14:00:00,Germany,Germany,DE,129.24,173.3,85.04,77.19,entsoe.eu,false,
2022-01-02 15:00:00,Germany,Germany,DE,128.36,171.82,85.17,77.01,entsoe.eu,false,
2022-01-02 16:00:00,Germany,Germany,DE,129.62,172.69,85.21,77.22,entsoe.eu,false,
2022-01-02 17:00:00,Germany,Germany,DE,131.02,173.91,85.36,78.11,entsoe.eu,false,
2022-01-02 18:00:00,Germany,Germany,DE,131.27,174.92,85.13,78.06,entsoe.eu,false,
2022-01-02 19:00:00,Germany,Germany,DE,132.4,176.56,84.87,77.82,entsoe.eu,false,
2022-01-02 20:00:00,Germany,Germany,DE,132.82,177.61,84.71,77.46,entsoe.eu,false,
2022-01-02 21:00:00,Germany,Germany,DE,139.03,185.33,83.86,76.54,entsoe.eu,false,
2022-01-02 22:00:00,Germany,Germany,DE,140.23,186.71,83.83,76.57,entsoe.eu,false,
2022-01-02 23:00:00,Germany,Germany,DE,144.72,191.57,83.26,75.81,entsoe.eu,false,
2022-01-03 00:00:00,Germany,Germany,DE,153.53,201.49,82.37,74.03,entsoe.eu,false,
2022-01-03 01:00:00,Germany,Germany,DE,153.56,201.99,82.31,74.11,entsoe.eu,false,
2022-01-03 02:00:00,Germany,Germany,DE,155.57,204.38,82.01,73.23,entsoe.eu,false,
2022-01-03 03:00:00,Germany,Germany,DE,154.47,202.49,82.17,74.08,entsoe.eu,false,
2022-01-03 04:00:00,Germany,Germany,DE,152.28,198.45,82.74,75.91,entsoe.eu,false,
2022-01-03 05:00:00,Germany,Germany,DE,158.56,203.06,82.11,76.42,entsoe.eu,false,
2022-01-03 06:00:00,Germany,Germany,DE,177.8,223.21,80.2,75.2,entsoe.eu,false,
2022-01-03 07:00:00,Germany,Germany,DE,207.74,254.66,77.48,72.14,entsoe.eu,false,
2022-01-03 08:00:00,Germany,Germany,DE,223.47,270.77,76.41,71.26,entsoe.eu,false,
2022-01-03 09:00:00,Germany,Germany,DE,225.11,272.95,76.02,71.51,entsoe.eu,false,
2022-01-03 10:00:00,Germany,Germany,DE,215.52,263.35,76.4,71.75,entsoe.eu,false,
2022-01-03 11:00:00,Germany,Germany,DE,213.58,261.03,76.69,71.5,entsoe.eu,false,
2022-01-03 12:00:00,Germany,Germany,DE,219.5,267.47,75.96,70.46,entsoe.eu,false,
2022-01-03 13:00:00,Germany,Germany,DE,230.37,279.63,74.8,69.07,entsoe.eu,false,
2022-01-03 14:00:00,Germany,Germany,DE,258.78,308.83,72.93,67.22,entsoe.eu,false,
2022-01-03 15:00:00,Germany,Germany,DE,278.05,328.13,71.98,66.23,entsoe.eu,false,
2022-01-03 16:00:00,Germany,Germany,DE,284.39,334.87,71.49,65.95,entsoe.eu,false,
2022-01-03 17:00:00,Germany,Germany,DE,285.73,337.21,70.7,65.1,entsoe.eu,false,
2022-01-03 18:00:00,Germany,Germany,DE,291.88,344.23,69.98,64.23,entsoe.eu,false,
2022-01-03 19:00:00,Germany,Germany,DE,303.86,357.89,68.44,62.42,entsoe.eu,false,
2022-01-03 20:00:00,Germany,Germany,DE,309.22,365.02,66.97,60.69,entsoe.eu,false,
2022-01-03 21:00:00,Germany,Germany,DE,320.03,376.83,66.11,59.48,entsoe.eu,false,
2022-01-03 22:00:00,Germany,Germany,DE,329.0,386.67,65.35,58.37,entsoe.eu,false,
2022-01-03 23:00:00,Germany,Germany,DE,344.01,402.66,64.18,57.08,entsoe.eu,false,
2022-01-04 00:00:00,Germany,Germany,DE,349.24,409.01,63.58,56.25,entsoe.eu,false,
2022-01-04 01:00:00,Germany,Germany,DE,348.79,409.69,63.46,55.17,entsoe.eu,false,
2022-01-04 02:00:00,Germany,Germany,DE,365.77,428.32,61.67,53.0,entsoe.eu,false,
2022-01-04 03:00:00,Germany,Germany,DE,396.04,461.27,58.44,49.19,entsoe.eu,false,
2022-01-04 04:00:00,Germany,Germany,DE,422.2,489.39,55.57,46.06,entsoe.eu,false,
2022-01-04 05:00:00,Germany,Germany,DE,448.37,517.71,52.21,43.64,entsoe.eu,false,
2022-01-04 06:00:00,Germany,Germany,DE,471.67,541.1,50.58,43.24,entsoe.eu,false,
2022-01-04 07:00:00,Germany,Germany,DE,477.6,547.38,50.06,43.25,entsoe.eu,false,
2022-01-04 08:00:00,Germany,Germany,DE,484.93,554.7,49.64,42.82,entsoe.eu,false,
2022-01-04 09:00:00,Germany,Germany,DE,477.53,546.47,50.49,43.97,entsoe.eu,false,
2022-01-04 10:00:00,Germany,Germany,DE,474.44,543.34,50.6,44.23,entsoe.eu,false,
2022-01-04 11:00:00,Germany,Germany,DE,469.83,539.25,50.26,44.18,entsoe.eu,false,
2022-01-04 12:00:00,Germany,Germany,DE,463.5,533.95,49.64,43.46,entsoe.eu,false,
2022-01-04 13:00:00,Germany,Germany,DE,462.04,532.01,49.51,43.17,entsoe.eu,false,
2022-01-04 14:00:00,Germany,Germany,DE,458.17,527.1,50.29,43.96,entsoe.eu,false,
2022-01-04 15:00:00,Germany,Germany,DE,455.19,522.91,51.36,45.3,entsoe.eu,false,
2022-01-04 16:00:00,Germany,Germany,DE,450.57,516.86,52.47,46.46,entsoe.eu,false,
2022-01-04 17:00:00,Germany,Germany,DE,449.57,516.63,51.93,45.64,entsoe.eu,false,
2022-01-04 18:00:00,Germany,Germany,DE,446.07,513.02,52.02,45.7,entsoe.eu,false,
2022-01-04 19:00:00,Germany,Germany,DE,444.16,509.79,53.0,46.57,entsoe.eu,false,
2022-01-04 20:00:00,Germany,Germany,DE,447.9,513.17,53.21,46.47,entsoe.eu,false,
2022-01-04 21:00:00,Germany,Germany,DE,446.68,511.97,53.31,46.41,entsoe.eu,false,
2022-01-04 22:00:00,Germany,Germany,DE,435.24,499.86,54.45,47.44,entsoe.eu,false,
2022-01-04 23:00:00,Germany,Germany,DE,409.79,471.57,58.22,50.94,entsoe.eu,false,
2022-01-05 00:00:00,Germany,Germany,DE,381.47,441.64,60.81,53.74,entsoe.eu,false,
2022-01-05 01:00:00,Germany,Germany,DE,348.97,406.8,63.91,56.92,entsoe.eu,false,
2022-01-05 02:00:00,Germany,Germany,DE,316.02,371.7,67.02,60.16,entsoe.eu,false,
2022-01-05 03:00:00,Germany,Germany,DE,317.41,372.53,66.99,60.36,entsoe.eu,false,
2022-01-05 04:00:00,Germany,Germany,DE,329.76,384.74,65.7,59.54,entsoe.eu,false,
2022-01-05 05:00:00,Germany,Germany,DE,337.05,391.14,65.2,59.42,entsoe.eu,false,
2022-01-05 06:00:00,Germany,Germany,DE,338.96,393.16,64.82,59.3,entsoe.eu,false,
2022-01-05 07:00:00,Germany,Germany,DE,326.65,380.03,66.05,60.64,entsoe.eu,false,
2022-01-05 08:00:00,Germany,Germany,DE,311.7,363.64,67.86,62.6,entsoe.eu,false,
2022-01-05 09:00:00,Germany,Germany,DE,292.69,343.91,69.19,64.05,entsoe.eu,false,
2022-01-05 10:00:00,Germany,Germany,DE,281.41,331.51,70.45,65.46,entsoe.eu,false,
2022-01-05 11:00:00,Germany,Germany,DE,267.64,316.48,71.93,66.97,entsoe.eu,false,
2022-01-05 12:00:00,Germany,Germany,DE,262.49,310.98,72.33,67.33,entsoe.eu,false,
2022-01-05 13:00:00,Germany,Germany,DE,276.81,326.31,70.81,65.73,entsoe.eu,false,
2022-01-05 14:00:00,Germany,Germany,DE,296.29,346.92,69.03,63.86,entsoe.eu,false,
2022-01-05 15:00:00,Germany,Germany,DE,312.41,363.97,67.87,62.68,entsoe.eu,false,
2022-01-05 16:00:00,Germany,Germany,DE,323.61,375.81,67.23,62.03,entsoe.eu,false,
2022-01-05 17:00:00,Germany,Germany,DE,323.06,377.09,65.98,60.58,entsoe.eu,false,
2022-01-05 18:00:00,Germany,Germany,DE,324.19,378.83,65.69,60.11,entsoe.eu,false,
2022-01-05 19:00:00,Germany,Germany,DE,320.89,375.4,66.25,60.33,entsoe.eu,false,
2022-01-05 20:00:00,Germany,Germany,DE,325.92,380.8,65.87,59.54,entsoe.eu,false,
2022-01-05 21:00:00,Germany,Germany,DE,339.49,395.07,64.73,58.12,entsoe.eu,false,
2022-01-05 22:00:00,Germany,Germany,DE,334.58,390.21,65.28,58.38,entsoe.eu,false,
2022-01-05 23:00:00,Germany,Germany,DE,325.16,380.98,66.24,58.95,entsoe.eu,false,
2022-01-06 00:00:00,Germany,Germany,DE,343.87,401.45,64.32,56.79,entsoe.eu,false,
2022-01-06 01:00:00,Germany,Germany,DE,374.94,434.38,61.18,53.54,entsoe.eu,false,
2022-01-06 02:00:00,Germany,Germany,DE,396.7,458.08,58.83,50.85,entsoe.eu,false,
2022-01-06 03:00:00,Germany,Germany,DE,425.88,489.63,55.76,47.82,entsoe.eu,false,
2022-01-06 04:00:00,Germany,Germany,DE,449.68,515.95,53.03,45.12,entsoe.eu,false,
2022-01-06 05:00:00,Germany,Germany,DE,476.27,544.25,50.77,43.29,entsoe.eu,false,
2022-01-06 06:00:00,Germany,Germany,DE,500.31,570.35,48.22,40.97,entsoe.eu,false,
2022-01-06 07:00:00,Germany,Germany,DE,513.11,584.22,46.73,39.43,entsoe.eu,false,
2022-01-06 08:00:00,Germany,Germany,DE,505.65,578.28,46.75,39.37,entsoe.eu,false,
2022-01-06 09:00:00,Germany,Germany,DE,487.77,561.05,48.03,40.78,entsoe.eu,false,
2022-01-06 10:00:00,Germany,Germany,DE,476.57,551.12,48.22,41.01,entsoe.eu,false,
2022-01-06 11:00:00,Germany,Germany,DE,474.35,549.21,48.24,41.05,entsoe.eu,false,
2022-01-06 12:00:00,Germany,Germany,DE,485.76,562.54,46.6,39.14,entsoe.eu,false,
2022-01-06 13:00:00,Germany,Germany,DE,513.13,590.41,44.59,36.78,entsoe.eu,false,
2022-01-06 14:00:00,Germany,Germany,DE,555.1,634.48,40.61,32.54,entsoe.eu,false,
2022-01-06 15:00:00,Germany,Germany,DE,560.06,638.85,40.46,32.54,entsoe.eu,false,
2022-01-06 16:00:00,Germany,Germany,DE,523.64,598.17,44.43,37.08,entsoe.eu,false,
2022-01-06 17:00:00,Germany,Germany,DE,491.51,563.36,47.58,40.6,entsoe.eu,false,
2022-01-06 18:00:00,Germany,Germany,DE,463.45,534.15,49.42,42.52,entsoe.eu,false,
2022-01-06 19:00:00,Germany,Germany,DE,437.71,505.59,52.34,45.39,entsoe.eu,false,
2022-01-06 20:00:00,Germany,Germany,DE,420.64,486.32,54.92,47.83,entsoe.eu,false,
2022-01-06 21:00:00,Germany,Germany,DE,416.42,481.51,55.79,48.79,entsoe.eu,false,
2022-01-06 22:00:00,Germany,Germany,DE,412.17,476.27,56.56,49.57,entsoe.eu,false,
2022-01-06 23:00:00,Germany,Germany,DE,397.52,459.05,58.91,51.52,entsoe.eu,false,
2022-01-07 00:00:00,Germany,Germany,DE,378.72,439.29,60.86,53.61,entsoe.eu,false,
2022-01-07 01:00:00,Germany,Germany,DE,369.11,428.68,61.94,55.27,entsoe.eu,false,
2022-01-07 02:00:00,Germany,Germany,DE,354.66,413.23,63.31,56.75,entsoe.eu,false,
2022-01-07 03:00:00,Germany,Germany,DE,357.53,415.72,63.09,56.69,entsoe.eu,false,
2022-01-07 04:00:00,Germany,Germany,DE,371.28,429.65,61.58,55.11,entsoe.eu,false,
2022-01-07 05:00:00,Germany,Germany,DE,380.92,439.48,60.35,54.61,entsoe.eu,false,
2022-01-07 06:00:00,Germany,Germany,DE,379.0,437.95,59.97,54.47,entsoe.eu,false,
2022-01-07 07:00:00,Germany,Germany,DE,379.08,438.22,59.81,54.41,entsoe.eu,false,
2022-01-07 08:00:00,Germany,Germany,DE,382.48,441.85,59.58,54.22,entsoe.eu,false,
2022-01-07 09:00:00,Germany,Germany,DE,379.78,439.2,59.84,54.54,entsoe.eu,false,
2022-01-07 10:00:00,Germany,Germany,DE,379.27,438.77,59.91,54.65,entsoe.eu,false,
2022-01-07 11:00:00,Germany,Germany,DE,387.1,447.38,59.11,53.81,entsoe.eu,false,
2022-01-07 12:00:00,Germany,Germany,DE,398.23,459.53,57.89,52.48,entsoe.eu,false,
2022-01-07 13:00:00,Germany,Germany,DE,410.92,472.93,57.08,51.18,entsoe.eu,false,
2022-01-07 14:00:00,Germany,Germany,DE,427.28,489.56,56.39,50.37,entsoe.eu,false,
2022-01-07 15:00:00,Germany,Germany,DE,436.24,499.18,55.71,49.67,entsoe.eu,false,
2022-01-07 16:00:00,Germany,Germany,DE,439.55,500.82,56.69,51.19,entsoe.eu,false,
2022-01-07 17:00:00,Germany,Germany,DE,445.66,507.77,56.06,50.54,entsoe.eu,false,
2022-01-07 18:00:00,Germany,Germany,DE,443.12,506.2,55.8,50.06,entsoe.eu,false,
2022-01-07 19:00:00,Germany,Germany,DE,444.45,509.18,54.73,48.48,entsoe.eu,false,
2022-01-07 20:00:00,Germany,Germany,DE,450.73,516.95,53.27,46.72,entsoe.eu,false,
2022-01-07 21:00:00,Germany,Germany,DE,456.04,523.72,52.28,45.47,entsoe.eu,false,
2022-01-07 22:00:00,Germany,Germany,DE,455.57,523.72,52.46,45.2,entsoe.eu,false,
2022-01-07 23:00:00,Germany,Germany,DE,458.44,526.5,52.6,45.17,entsoe.eu,false,
2022-01-08 00:00:00,Germany,Germany,DE,464.68,533.48,51.9,44.46,entsoe.eu,false,
2022-01-08 01:00:00,Germany,Germany,DE,467.6,536.64,51.66,44.09,entsoe.eu,false,
2022-01-08 02:00:00,Germany,Germany,DE,463.73,532.83,51.83,44.22,entsoe.eu,false,
2022-01-08 03:00:00,Germany,Germany,DE,471.85,542.23,50.94,43.26,entsoe.eu,false,
2022-01-08 04:00:00,Germany,Germany,DE,471.22,541.56,50.98,43.53,entsoe.eu,false,
2022-01-08 05:00:00,Germany,Germany,DE,470.34,540.6,50.99,43.69,entsoe.eu,false,
2022-01-08 06:00:00,Germany,Germany,DE,469.62,539.01,51.71,44.65,entsoe.eu,false,
2022-01-08 07:00:00,Germany,Germany,DE,462.43,530.1,53.05,46.31,entsoe.eu,false,
2022-01-08 08:00:00,Germany,Germany,DE,454.09,520.14,54.43,47.94,entsoe.eu,false,
2022-01-08 09:00:00,Germany,Germany,DE,438.18,503.31,55.97,49.59,entsoe.eu,false,
2022-01-08 10:00:00,Germany,Germany,DE,425.24,489.77,56.87,50.62,entsoe.eu,false,
2022-01-08 11:00:00,Germany,Germany,DE,411.96,475.85,57.65,51.49,entsoe.eu,false,
2022-01-08 12:00:00,Germany,Germany,DE,399.5,462.65,58.34,52.22,entsoe.eu,false,
2022-01-08 13:00:00,Germany,Germany,DE,395.27,457.56,58.79,52.64,entsoe.eu,false,
2022-01-08 14:00:00,Germany,Germany,DE,398.2,460.08,58.59,52.19,entsoe.eu,false,
2022-01-08 15:00:00,Germany,Germany,DE,387.95,448.1,59.72,53.15,entsoe.eu,false,
2022-01-08 16:00:00,Germany,Germany,DE,372.33,430.48,61.68,55.53,entsoe.eu,false,
2022-01-08 17:00:00,Germany,Germany,DE,360.53,417.43,62.82,56.98,entsoe.eu,false,
2022-01-08 18:00:00,Germany,Germany,DE,334.25,389.46,65.3,59.47,entsoe.eu,false,
2022-01-08 19:00:00,Germany,Germany,DE,299.97,353.06,68.56,62.28,entsoe.eu,false,
2022-01-08 20:00:00,Germany,Germany,DE,279.04,330.55,70.74,64.15,entsoe.eu,false,
2022-01-08 21:00:00,Germany,Germany,DE,276.93,328.4,70.94,64.31,entsoe.eu,false,
2022-01-08 22:00:00,Germany,Germany,DE,256.74,307.59,72.86,66.34,entsoe.eu,false,
2022-01-08 23:00:00,Germany,Germany,DE,240.39,290.47,74.41,67.07,entsoe.eu,false,
2022-01-09 00:00:00,Germany,Germany,DE,238.12,288.52,74.58,66.67,entsoe.eu,false,
2022-01-09 01:00:00,Germany,Germany,DE,229.86,280.73,75.17,66.17,entsoe.eu,false,
2022-01-09 02:00:00,Germany,Germany,DE,222.78,273.93,75.72,66.2,entsoe.eu,false,
2022-01-09 03:00:00,Germany,Germany,DE,234.55,287.06,74.4,65.13,entsoe.eu,false,
2022-01-09 04:00:00,Germany,Germany,DE,245.16,299.19,73.11,64.6,entsoe.eu,false,
2022-01-09 05:00:00,Germany,Germany,DE,264.77,319.03,71.7,64.35,entsoe.eu,false,
2022-01-09 06:00:00,Germany,Germany,DE,291.68,346.94,69.35,62.34,entsoe.eu,false,
2022-01-09 07:00:00,Germany,Germany,DE,332.99,390.69,65.42,59.91,entsoe.eu,false,
2022-01-09 08:00:00,Germany,Germany,DE,372.22,432.21,61.68,57.25,entsoe.eu,false,
2022-01-09 09:00:00,Germany,Germany,DE,380.51,441.55,60.81,56.28,entsoe.eu,false,
2022-01-09 10:00:00,Germany,Germany,DE,379.68,440.67,61.04,56.45,entsoe.eu,false,
2022-01-09 11:00:00,Germany,Germany,DE,382.38,444.02,60.83,56.15,entsoe.eu,false,
2022-01-09 12:00:00,Germany,Germany,DE,397.83,461.14,59.23,54.88,entsoe.eu,false,
2022-01-09 13:00:00,Germany,Germany,DE,421.45,486.88,56.81,52.32,entsoe.eu,false,
2022-01-09 14:00:00,Germany,Germany,DE,449.91,518.39,53.26,48.57,entsoe.eu,false,
2022-01-09 15:00:00,Germany,Germany,DE,465.37,536.06,50.73,45.23,entsoe.eu,false,
2022-01-09 16:00:00,Germany,Germany,DE,480.69,551.13,50.14,44.61,entsoe.eu,false,
2022-01-09 17:00:00,Germany,Germany,DE,499.77,571.73,48.51,43.59,entsoe.eu,false,
2022-01-09 18:00:00,Germany,Germany,DE,514.68,589.13,46.17,41.25,entsoe.eu,false,
2022-01-09 19:00:00,Germany,Germany,DE,524.1,599.64,44.91,39.8,entsoe.eu,false,
2022-01-09 20:00:00,Germany,Germany,DE,538.59,615.71,43.38,38.54,entsoe.eu,false,
2022-01-09 21:00:00,Germany,Germany,DE,549.95,629.19,41.6,36.16,entsoe.eu,false,
2022-01-09 22:00:00,Germany,Germany,DE,565.13,645.88,39.93,34.42,entsoe.eu,false,
2022-01-09 23:00:00,Germany,Germany,DE,581.72,663.9,38.0,32.21,entsoe.eu,false,
2022-01-10 00:00:00,Germany,Germany,DE,595.98,679.39,36.37,30.3,entsoe.eu,false,
2022-01-10 01:00:00,Germany,Germany,DE,609.28,694.18,34.87,28.72,entsoe.eu,false,
2022-01-10 02:00:00,Germany,Germany,DE,614.69,700.41,34.16,27.17,entsoe.eu,false,
2022-01-10 03:00:00,Germany,Germany,DE,616.81,703.22,33.63,26.1,entsoe.eu,false,
2022-01-10 04:00:00,Germany,Germany,DE,607.1,694.31,33.22,25.07,entsoe.eu,false,
2022-01-10 05:00:00,Germany,Germany,DE,588.19,675.16,33.63,25.13,entsoe.eu,false,
2022-01-10 06:00:00,Germany,Germany,DE,577.98,662.56,35.18,26.87,entsoe.eu,false,
2022-01-10 07:00:00,Germany,Germany,DE,582.71,665.87,35.93,28.33,entsoe.eu,false,
2022-01-10 08:00:00,Germany,Germany,DE,581.5,665.38,35.58,28.51,entsoe.eu,false,
2022-01-10 09:00:00,Germany,Germany,DE,562.2,645.09,36.93,29.51,entsoe.eu,false,
2022-01-10 10:00:00,Germany,Germany,DE,558.72,642.09,37.09,30.43,entsoe.eu,false,
2022-01-10 11:00:00,Germany,Germany,DE,553.33,638.11,36.55,29.91,entsoe.eu,false,
2022-01-10 12:00:00,Germany,Germany,DE,553.54,638.34,36.43,29.75,entsoe.eu,false,
2022-01-10 13:00:00,Germany,Germany,DE,564.08,649.2,35.49,28.14,entsoe.eu,false,
2022-01-10 14:00:00,Germany,Germany,DE,576.97,662.2,34.59,26.82,entsoe.eu,false,
2022-01-10 15:00:00,Germany,Germany,DE,588.35,675.8,32.66,24.61,entsoe.eu,false,
2022-01-10 16:00:00,Germany,Germany,DE,579.37,663.28,34.61,26.33,entsoe.eu,false,
2022-01-10 17:00:00,Germany,Germany,DE,593.64,679.55,31.96,24.33,entsoe.eu,false,
2022-01-10 18:00:00,Germany,Germany,DE,591.3,678.78,31.01,23.42,entsoe.eu,false,
2022-01-10 19:00:00,Germany,Germany,DE,595.95,683.37,31.13,23.49,entsoe.eu,false,
2022-01-10 20:00:00,Germany,Germany,DE,599.97,687.94,30.39,22.63,entsoe.eu,false,
2022-01-10 21:00:00,Germany,Germany,DE,601.06,688.99,30.56,22.49,entsoe.eu,false,
2022-01-10 22:00:00,Germany,Germany,DE,603.45,690.94,30.98,23.2,entsoe.eu,false,
2022-01-10 23:00:00,Germany,Germany,DE,596.11,681.36,32.62,23.71,entsoe.eu,false,
2022-01-11 00:00:00,Germany,Germany,DE,602.8,687.6,32.7,24.08,entsoe.eu,false,
2022-01-11 01:00:00,Germany,Germany,DE,607.2,691.51,32.92,24.12,entsoe.eu,false,
2022-01-11 02:00:00,Germany,Germany,DE,602.11,687.09,33.33,24.64,entsoe.eu,false,
2022-01-11 03:00:00,Germany,Germany,DE,593.24,677.0,34.08,25.0,entsoe.eu,false,
2022-01-11 04:00:00,Germany,Germany,DE,578.22,660.72,34.75,25.17,entsoe.eu,false,
2022-01-11 05:00:00,Germany,Germany,DE,568.16,651.04,34.58,25.63,entsoe.eu,false,
2022-01-11 06:00:00,Germany,Germany,DE,561.34,641.94,36.56,28.23,entsoe.eu,false,
2022-01-11 07:00:00,Germany,Germany,DE,552.97,631.85,38.49,30.86,entsoe.eu,false,
2022-01-11 08:00:00,Germany,Germany,DE,544.94,623.69,39.07,31.9,entsoe.eu,false,
2022-01-11 09:00:00,Germany,Germany,DE,523.46,601.35,40.98,33.99,entsoe.eu,false,
2022-01-11 10:00:00,Germany,Germany,DE,499.85,576.46,43.07,35.92,entsoe.eu,false,
2022-01-11 11:00:00,Germany,Germany,DE,495.1,571.12,43.79,36.89,entsoe.eu,false,
2022-01-11 12:00:00,Germany,Germany,DE,505.64,582.86,42.4,35.23,entsoe.eu,false,
2022-01-11 13:00:00,Germany,Germany,DE,515.29,592.84,41.56,33.68,entsoe.eu,false,
2022-01-11 14:00:00,Germany,Germany,DE,531.44,609.5,40.22,31.84,entsoe.eu,false,
2022-01-11 15:00:00,Germany,Germany,DE,544.45,622.83,39.45,31.17,entsoe.eu,false,
2022-01-11 16:00:00,Germany,Germany,DE,548.43,625.57,40.1,32.96,entsoe.eu,false,
2022-01-11 17:00:00,Germany,Germany,DE,551.83,628.55,40.33,33.65,entsoe.eu,false,
2022-01-11 18:00:00,Germany,Germany,DE,559.84,639.29,37.99,31.01,entsoe.eu,false,
2022-01-11 19:00:00,Germany,Germany,DE,562.98,644.68,36.11,28.86,entsoe.eu,false,
2022-01-11 20:00:00,Germany,Germany,DE,566.4,649.21,35.24,27.23,entsoe.eu,false,
2022-01-11 21:00:00,Germany,Germany,DE,576.1,659.67,34.35,26.29,entsoe.eu,false,
2022-01-11 22:00:00,Germany,Germany,DE,580.92,664.23,34.34,25.97,entsoe.eu,false,
2022-01-11 23:00:00,Germany,Germany,DE,589.05,672.82,33.99,26.1,entsoe.eu,false,
2022-01-12 00:00:00,Germany,Germany,DE,594.76,678.72,33.77,25.73,entsoe.eu,false,
2022-01-12 01:00:00,Germany,Germany,DE,596.36,680.54,33.72,25.66,entsoe.eu,false,
2022-01-12 02:00:00,Germany,Germany,DE,599.43,683.85,33.33,25.2,entsoe.eu,false,
2022-01-12 03:00:00,Germany,Germany,DE,595.75,680.64,33.03,24.5,entsoe.eu,false,
2022-01-12 04:00:00,Germany,Germany,DE,595.75,681.93,32.07,23.82,entsoe.eu,false,
2022-01-12 05:00:00,Germany,Germany,DE,586.78,671.09,33.72,25.79,entsoe.eu,false,
2022-01-12 06:00:00,Germany,Germany,DE,588.67,672.69,34.13,26.78,entsoe.eu,false,
2022-01-12 07:00:00,Germany,Germany,DE,579.08,660.67,36.54,29.49,entsoe.eu,false,
