Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-01 00:00:00,Portugal,Portugal,PT,54.42,97.45,88.45,76.88,entsoe.eu,false,
2022-01-01 01:00:00,Portugal,Portugal,PT,61.37,105.89,87.24,72.98,entsoe.eu,false,
2022-01-01 02:00:00,Portugal,Portugal,PT,66.74,112.16,86.24,70.68,entsoe.eu,false,
2022-01-01 03:00:00,Portugal,Portugal,PT,64.61,109.78,86.72,71.75,entsoe.eu,false,
2022-01-01 04:00:00,Portugal,Portugal,PT,61.8,106.09,87.24,72.56,entsoe.eu,false,
2022-01-01 05:00:00,Portugal,Portugal,PT,61.91,105.77,87.16,72.73,entsoe.eu,false,
2022-01-01 06:00:00,Portugal,Portugal,PT,60.87,104.21,87.31,73.88,entsoe.eu,false,
2022-01-01 07:00:00,Portugal,Portugal,PT,55.77,98.63,88.28,76.46,entsoe.eu,false,
2022-01-01 08:00:00,Portugal,Portugal,PT,51.27,92.2,89.23,77.6,entsoe.eu,false,
2022-01-01 09:00:00,Portugal,Portugal,PT,42.53,82.26,90.95,82.03,entsoe.eu,false,
2022-01-01 10:00:00,Portugal,Portugal,PT,40.99,81.28,91.33,83.08,entsoe.eu,false,
2022-01-01 11:00:00,Portugal,Portugal,PT,43.23,83.51,90.83,80.65,entsoe.eu,false,
2022-01-01 12:00:00,Portugal,Portugal,PT,47.54,87.94,89.97,77.73,entsoe.eu,false,
2022-01-01 13:00:00,Portugal,Portugal,PT,50.89,92.37,89.27,77.15,entsoe.eu,false,
2022-01-01 14:00:00,Portugal,Portugal,PT,51.96,94.14,89.22,77.98,entsoe.eu,false,
2022-01-01 15:00:00,Portugal,Portugal,PT,57.07,100.06,88.17,75.72,entsoe.eu,false,
2022-01-01 16:00:00,Portugal,Portugal,PT,46.7,89.33,90.01,81.27,entsoe.eu,false,
2022-01-01 17:00:00,Portugal,Portugal,PT,46.71,84.35,91.87,85.87,entsoe.eu,false,
2022-01-01 18:00:00,Portugal,Portugal,PT,47.06,82.14,92.45,87.06,entsoe.eu,false,
2022-01-01 19:00:00,Portugal,Portugal,PT,37.71,72.6,92.72,87.55,entsoe.eu,false,
2022-01-01 20:00:00,Portugal,Portugal,PT,36.26,71.91,92.37,86.8,entsoe.eu,false,
2022-01-01 21:00:00,Portugal,Portugal,PT,41.68,78.67,91.11,83.12,entsoe.eu,false,
2022-01-01 22:00:00,Portugal,Portugal,PT,54.58,94.32,88.6,76.19,entsoe.eu,false,
2022-01-01 23:00:00,Portugal,Portugal,PT,50.36,91.32,89.3,78.89,entsoe.eu,false,
2022-01-02 00:00:00,Portugal,Portugal,PT,68.16,111.5,85.8,69.35,entsoe.eu,false,
2022-01-02 01:00:00,Portugal,Portugal,PT,77.26,123.79,84.03,65.01,entsoe.eu,false,
2022-01-02 02:00:00,Portugal,Portugal,PT,78.84,125.68,83.69,64.5,entsoe.eu,false,
2022-01-02 03:00:00,Portugal,Portugal,PT,81.41,128.35,83.27,63.67,entsoe.eu,false,
2022-01-02 04:00:00,Portugal,Portugal,PT,81.16,128.15,83.33,63.81,entsoe.eu,false,
2022-01-02 05:00:00,Portugal,Portugal,PT,83.25,130.79,82.77,63.48,entsoe.eu,false,
2022-01-02 06:00:00,Portugal,Portugal,PT,87.8,136.97,81.5,63.31,entsoe.eu,false,
2022-01-02 07:00:00,Portugal,Portugal,PT,129.76,194.85,71.19,49.9,entsoe.eu,false,
2022-01-02 08:00:00,Portugal,Portugal,PT,134.37,202.77,69.19,49.38,entsoe.eu,false,
2022-01-02 09:00:00,Portugal,Portugal,PT,128.6,194.57,70.0,52.38,entsoe.eu,false,
2022-01-02 10:00:00,Portugal,Portugal,PT,131.45,197.72,68.66,53.16,entsoe.eu,false,
2022-01-02 11:00:00,Portugal,Portugal,PT,132.69,199.18,68.32,52.52,entsoe.eu,false,
2022-01-02 12:00:00,Portugal,Portugal,PT,130.37,195.66,68.99,53.13,entsoe.eu,false,
2022-01-02 13:00:00,Portugal,Portugal,PT,135.1,202.38,67.96,52.45,entsoe.eu,false,
2022-01-02 14:00:00,Portugal,Portugal,PT,139.37,207.33,67.12,50.55,entsoe.eu,false,
2022-01-02 15:00:00,Portugal,Portugal,PT,156.06,228.65,63.22,46.3,entsoe.eu,false,
2022-01-02 16:00:00,Portugal,Portugal,PT,167.44,240.41,60.85,45.06,entsoe.eu,false,
2022-01-02 17:00:00,Portugal,Portugal,PT,154.23,206.33,73.22,69.51,entsoe.eu,false,
2022-01-02 18:00:00,Portugal,Portugal,PT,139.03,186.82,76.02,73.24,entsoe.eu,false,
2022-01-02 19:00:00,Portugal,Portugal,PT,135.14,182.07,76.63,75.05,entsoe.eu,false,
2022-01-02 20:00:00,Portugal,Portugal,PT,136.7,185.11,75.34,75.04,entsoe.eu,false,
2022-01-02 21:00:00,Portugal,Portugal,PT,162.78,223.39,66.37,62.26,entsoe.eu,false,
2022-01-02 22:00:00,Portugal,Portugal,PT,183.73,257.63,57.81,46.95,entsoe.eu,false,
2022-01-02 23:00:00,Portugal,Portugal,PT,181.39,242.49,66.64,63.12,entsoe.eu,false,
2022-01-03 00:00:00,Portugal,Portugal,PT,186.46,261.79,57.61,47.72,entsoe.eu,false,
2022-01-03 01:00:00,Portugal,Portugal,PT,199.31,283.46,51.98,37.92,entsoe.eu,false,
2022-01-03 02:00:00,Portugal,Portugal,PT,196.47,281.33,52.48,36.66,entsoe.eu,false,
2022-01-03 03:00:00,Portugal,Portugal,PT,186.88,269.49,54.5,39.99,entsoe.eu,false,
2022-01-03 04:00:00,Portugal,Portugal,PT,178.21,257.95,56.62,43.3,entsoe.eu,false,
2022-01-03 05:00:00,Portugal,Portugal,PT,199.84,287.14,50.51,39.01,entsoe.eu,false,
2022-01-03 06:00:00,Portugal,Portugal,PT,180.68,251.81,59.93,57.86,entsoe.eu,false,
2022-01-03 07:00:00,Portugal,Portugal,PT,153.82,210.24,68.49,68.49,entsoe.eu,false,
2022-01-03 08:00:00,Portugal,Portugal,PT,149.4,205.45,68.86,68.86,entsoe.eu,false,
2022-01-03 09:00:00,Portugal,Portugal,PT,159.11,221.83,64.5,61.16,entsoe.eu,false,
2022-01-03 10:00:00,Portugal,Portugal,PT,156.86,225.48,61.35,54.21,entsoe.eu,false,
2022-01-03 11:00:00,Portugal,Portugal,PT,154.53,223.57,61.12,53.54,entsoe.eu,false,
2022-01-03 12:00:00,Portugal,Portugal,PT,150.96,219.1,61.9,54.78,entsoe.eu,false,
2022-01-03 13:00:00,Portugal,Portugal,PT,136.51,200.46,65.86,57.61,entsoe.eu,false,
2022-01-03 14:00:00,Portugal,Portugal,PT,136.27,198.8,66.09,56.75,entsoe.eu,false,
2022-01-03 15:00:00,Portugal,Portugal,PT,151.94,219.48,61.41,54.79,entsoe.eu,false,
2022-01-03 16:00:00,Portugal,Portugal,PT,145.51,208.67,63.74,60.03,entsoe.eu,false,
2022-01-03 17:00:00,Portugal,Portugal,PT,123.67,170.52,74.73,74.73,entsoe.eu,false,
2022-01-03 18:00:00,Portugal,Portugal,PT,121.1,167.07,75.19,75.19,entsoe.eu,false,
2022-01-03 19:00:00,Portugal,Portugal,PT,127.94,182.41,69.96,67.67,entsoe.eu,false,
2022-01-03 20:00:00,Portugal,Portugal,PT,133.22,193.19,66.21,62.2,entsoe.eu,false,
2022-01-03 21:00:00,Portugal,Portugal,PT,132.24,191.79,66.65,65.81,entsoe.eu,false,
2022-01-03 22:00:00,Portugal,Portugal,PT,121.77,181.33,68.9,65.05,entsoe.eu,false,
2022-01-03 23:00:00,Portugal,Portugal,PT,86.81,135.53,79.21,72.05,entsoe.eu,false,
2022-01-04 00:00:00,Portugal,Portugal,PT,57.86,101.09,86.54,81.12,entsoe.eu,false,
2022-01-04 01:00:00,Portugal,Portugal,PT,56.49,98.06,86.84,81.43,entsoe.eu,false,
2022-01-04 02:00:00,Portugal,Portugal,PT,56.62,96.83,87.18,80.13,entsoe.eu,false,
2022-01-04 03:00:00,Portugal,Portugal,PT,53.59,93.39,87.8,81.31,entsoe.eu,false,
2022-01-04 04:00:00,Portugal,Portugal,PT,41.57,80.82,89.81,87.8,entsoe.eu,false,
2022-01-04 05:00:00,Portugal,Portugal,PT,47.38,91.9,87.56,87.56,entsoe.eu,false,
2022-01-04 06:00:00,Portugal,Portugal,PT,71.82,108.12,86.33,86.33,entsoe.eu,false,
2022-01-04 07:00:00,Portugal,Portugal,PT,83.5,120.47,83.85,83.85,entsoe.eu,false,
2022-01-04 08:00:00,Portugal,Portugal,PT,90.27,127.85,82.76,82.76,entsoe.eu,false,
2022-01-04 09:00:00,Portugal,Portugal,PT,98.89,136.9,81.92,81.92,entsoe.eu,false,
2022-01-04 10:00:00,Portugal,Portugal,PT,102.03,140.21,81.61,81.61,entsoe.eu,false,
2022-01-04 11:00:00,Portugal,Portugal,PT,99.19,140.81,80.23,80.23,entsoe.eu,false,
2022-01-04 12:00:00,Portugal,Portugal,PT,97.21,138.63,80.56,80.56,entsoe.eu,false,
2022-01-04 13:00:00,Portugal,Portugal,PT,96.8,138.18,80.91,80.91,entsoe.eu,false,
2022-01-04 14:00:00,Portugal,Portugal,PT,91.3,131.92,81.68,81.68,entsoe.eu,false,
2022-01-04 15:00:00,Portugal,Portugal,PT,95.79,137.23,80.78,80.78,entsoe.eu,false,
2022-01-04 16:00:00,Portugal,Portugal,PT,98.14,138.27,81.14,81.14,entsoe.eu,false,
2022-01-04 17:00:00,Portugal,Portugal,PT,89.46,124.46,84.14,84.14,entsoe.eu,false,
2022-01-04 18:00:00,Portugal,Portugal,PT,90.71,126.82,83.74,83.74,entsoe.eu,false,
2022-01-04 19:00:00,Portugal,Portugal,PT,105.8,149.28,79.19,77.7,entsoe.eu,false,
2022-01-04 20:00:00,Portugal,Portugal,PT,106.38,153.22,77.48,74.18,entsoe.eu,false,
2022-01-04 21:00:00,Portugal,Portugal,PT,99.07,148.82,76.49,72.01,entsoe.eu,false,
2022-01-04 22:00:00,Portugal,Portugal,PT,77.35,122.0,81.79,75.2,entsoe.eu,false,
2022-01-04 23:00:00,Portugal,Portugal,PT,66.84,109.3,85.27,77.02,entsoe.eu,false,
2022-01-05 00:00:00,Portugal,Portugal,PT,71.07,114.0,84.72,74.7,entsoe.eu,false,
2022-01-05 01:00:00,Portugal,Portugal,PT,70.48,113.72,84.82,74.84,entsoe.eu,false,
2022-01-05 02:00:00,Portugal,Portugal,PT,75.73,120.61,83.71,72.68,entsoe.eu,false,
2022-01-05 03:00:00,Portugal,Portugal,PT,75.91,120.75,83.78,72.88,entsoe.eu,false,
2022-01-05 04:00:00,Portugal,Portugal,PT,76.0,120.89,83.78,72.93,entsoe.eu,false,
2022-01-05 05:00:00,Portugal,Portugal,PT,81.71,127.9,83.08,79.3,entsoe.eu,false,
2022-01-05 06:00:00,Portugal,Portugal,PT,124.07,170.21,78.33,78.33,entsoe.eu,false,
2022-01-05 07:00:00,Portugal,Portugal,PT,130.13,177.45,75.49,75.49,entsoe.eu,false,
2022-01-05 08:00:00,Portugal,Portugal,PT,130.89,179.52,73.85,73.85,entsoe.eu,false,
2022-01-05 09:00:00,Portugal,Portugal,PT,121.71,169.88,74.92,74.92,entsoe.eu,false,
2022-01-05 10:00:00,Portugal,Portugal,PT,118.16,174.86,69.92,69.59,entsoe.eu,false,
2022-01-05 11:00:00,Portugal,Portugal,PT,113.98,169.09,71.0,71.0,entsoe.eu,false,
2022-01-05 12:00:00,Portugal,Portugal,PT,111.58,167.09,70.82,70.77,entsoe.eu,false,
2022-01-05 13:00:00,Portugal,Portugal,PT,111.54,167.51,70.32,70.32,entsoe.eu,false,
2022-01-05 14:00:00,Portugal,Portugal,PT,107.11,160.06,72.32,72.32,entsoe.eu,false,
2022-01-05 15:00:00,Portugal,Portugal,PT,112.18,160.83,74.01,74.01,entsoe.eu,false,
2022-01-05 16:00:00,Portugal,Portugal,PT,113.81,158.65,75.5,75.5,entsoe.eu,false,
2022-01-05 17:00:00,Portugal,Portugal,PT,109.19,151.58,77.22,77.22,entsoe.eu,false,
2022-01-05 18:00:00,Portugal,Portugal,PT,111.93,154.03,77.3,77.3,entsoe.eu,false,
2022-01-05 19:00:00,Portugal,Portugal,PT,116.56,159.48,76.55,76.55,entsoe.eu,false,
2022-01-05 20:00:00,Portugal,Portugal,PT,126.95,173.97,73.71,73.71,entsoe.eu,false,
2022-01-05 21:00:00,Portugal,Portugal,PT,136.18,189.08,70.25,70.25,entsoe.eu,false,
2022-01-05 22:00:00,Portugal,Portugal,PT,133.85,194.27,67.63,62.44,entsoe.eu,false,
2022-01-05 23:00:00,Portugal,Portugal,PT,120.28,179.18,70.81,63.84,entsoe.eu,false,
2022-01-06 00:00:00,Portugal,Portugal,PT,121.96,182.43,70.55,63.47,entsoe.eu,false,
2022-01-06 01:00:00,Portugal,Portugal,PT,120.93,181.99,71.0,63.7,entsoe.eu,false,
2022-01-06 02:00:00,Portugal,Portugal,PT,134.46,200.13,67.19,60.36,entsoe.eu,false,
2022-01-06 03:00:00,Portugal,Portugal,PT,138.61,205.22,66.58,58.53,entsoe.eu,false,
2022-01-06 04:00:00,Portugal,Portugal,PT,139.16,207.09,65.98,59.03,entsoe.eu,false,
2022-01-06 05:00:00,Portugal,Portugal,PT,125.3,186.67,69.32,63.85,entsoe.eu,false,
2022-01-06 06:00:00,Portugal,Portugal,PT,151.11,219.63,63.19,58.74,entsoe.eu,false,
2022-01-06 07:00:00,Portugal,Portugal,PT,148.0,213.18,64.53,60.17,entsoe.eu,false,
2022-01-06 08:00:00,Portugal,Portugal,PT,144.76,204.9,67.08,64.35,entsoe.eu,false,
2022-01-06 09:00:00,Portugal,Portugal,PT,136.33,195.13,68.58,65.05,entsoe.eu,false,
2022-01-06 10:00:00,Portugal,Portugal,PT,133.55,192.32,69.54,64.62,entsoe.eu,false,
2022-01-06 11:00:00,Portugal,Portugal,PT,136.78,197.24,68.31,62.78,entsoe.eu,false,
2022-01-06 12:00:00,Portugal,Portugal,PT,136.04,197.64,67.69,61.97,entsoe.eu,false,
2022-01-06 13:00:00,Portugal,Portugal,PT,132.71,195.77,67.52,60.37,entsoe.eu,false,
2022-01-06 14:00:00,Portugal,Portugal,PT,133.78,196.26,67.57,60.23,entsoe.eu,false,
2022-01-06 15:00:00,Portugal,Portugal,PT,141.91,206.29,65.62,57.34,entsoe.eu,false,
2022-01-06 16:00:00,Portugal,Portugal,PT,147.72,206.75,66.58,64.08,entsoe.eu,false,
2022-01-06 17:00:00,Portugal,Portugal,PT,143.79,198.78,68.44,68.44,entsoe.eu,false,
2022-01-06 18:00:00,Portugal,Portugal,PT,134.04,186.62,70.8,69.65,entsoe.eu,false,
2022-01-06 19:00:00,Portugal,Portugal,PT,127.45,174.56,74.4,74.4,entsoe.eu,false,
2022-01-06 20:00:00,Portugal,Portugal,PT,130.02,180.89,72.32,71.3,entsoe.eu,false,
2022-01-06 21:00:00,Portugal,Portugal,PT,137.52,192.94,69.38,66.83,entsoe.eu,false,
2022-01-06 22:00:00,Portugal,Portugal,PT,122.04,175.82,72.37,68.95,entsoe.eu,false,
2022-01-06 23:00:00,Portugal,Portugal,PT,122.9,181.35,71.04,61.44,entsoe.eu,false,
2022-01-07 00:00:00,Portugal,Portugal,PT,111.22,166.46,74.3,64.84,entsoe.eu,false,
2022-01-07 01:00:00,Portugal,Portugal,PT,103.83,160.23,75.29,68.77,entsoe.eu,false,
2022-01-07 02:00:00,Portugal,Portugal,PT,104.41,158.17,75.81,65.88,entsoe.eu,false,
2022-01-07 03:00:00,Portugal,Portugal,PT,105.87,159.23,75.72,64.75,entsoe.eu,false,
2022-01-07 04:00:00,Portugal,Portugal,PT,100.6,156.31,75.9,69.49,entsoe.eu,false,
2022-01-07 05:00:00,Portugal,Portugal,PT,93.26,150.85,76.59,73.67,entsoe.eu,false,
2022-01-07 06:00:00,Portugal,Portugal,PT,90.16,150.3,76.15,76.15,entsoe.eu,false,
2022-01-07 07:00:00,Portugal,Portugal,PT,88.94,149.15,76.47,76.47,entsoe.eu,false,
2022-01-07 08:00:00,Portugal,Portugal,PT,96.35,157.08,74.46,74.46,entsoe.eu,false,
2022-01-07 09:00:00,Portugal,Portugal,PT,99.3,158.67,74.37,72.64,entsoe.eu,false,
2022-01-07 10:00:00,Portugal,Portugal,PT,106.76,162.05,73.39,70.71,entsoe.eu,false,
2022-01-07 11:00:00,Portugal,Portugal,PT,118.91,178.21,70.02,65.79,entsoe.eu,false,
2022-01-07 12:00:00,Portugal,Portugal,PT,120.49,180.5,70.07,64.72,entsoe.eu,false,
2022-01-07 13:00:00,Portugal,Portugal,PT,132.74,196.56,67.01,61.23,entsoe.eu,false,
2022-01-07 14:00:00,Portugal,Portugal,PT,137.43,200.46,66.23,59.22,entsoe.eu,false,
2022-01-07 15:00:00,Portugal,Portugal,PT,142.12,204.73,65.57,57.5,entsoe.eu,false,
2022-01-07 16:00:00,Portugal,Portugal,PT,154.9,215.61,64.5,60.93,entsoe.eu,false,
2022-01-07 17:00:00,Portugal,Portugal,PT,134.64,185.64,71.41,70.5,entsoe.eu,false,
2022-01-07 18:00:00,Portugal,Portugal,PT,135.05,186.42,70.8,69.41,entsoe.eu,false,
2022-01-07 19:00:00,Portugal,Portugal,PT,140.74,194.1,69.17,66.37,entsoe.eu,false,
2022-01-07 20:00:00,Portugal,Portugal,PT,146.69,205.07,65.75,60.49,entsoe.eu,false,
2022-01-07 21:00:00,Portugal,Portugal,PT,150.2,207.86,66.33,61.56,entsoe.eu,false,
2022-01-07 22:00:00,Portugal,Portugal,PT,167.45,235.77,59.69,48.07,entsoe.eu,false,
2022-01-07 23:00:00,Portugal,Portugal,PT,151.32,209.48,67.83,60.45,entsoe.eu,false,
2022-01-08 00:00:00,Portugal,Portugal,PT,152.47,217.51,66.22,55.19,entsoe.eu,false,
2022-01-08 01:00:00,Portugal,Portugal,PT,154.34,222.48,65.85,49.3,entsoe.eu,false,
2022-01-08 02:00:00,Portugal,Portugal,PT,151.77,220.29,66.5,48.67,entsoe.eu,false,
2022-01-08 03:00:00,Portugal,Portugal,PT,145.31,212.68,68.42,49.17,entsoe.eu,false,
2022-01-08 04:00:00,Portugal,Portugal,PT,140.2,206.41,69.49,50.72,entsoe.eu,false,
2022-01-08 05:00:00,Portugal,Portugal,PT,142.77,210.27,68.74,51.0,entsoe.eu,false,
2022-01-08 06:00:00,Portugal,Portugal,PT,136.52,199.06,69.6,53.62,entsoe.eu,false,
2022-01-08 07:00:00,Portugal,Portugal,PT,112.9,163.94,77.28,68.43,entsoe.eu,false,
2022-01-08 08:00:00,Portugal,Portugal,PT,100.18,147.57,79.78,74.68,entsoe.eu,false,
2022-01-08 09:00:00,Portugal,Portugal,PT,82.54,128.08,82.27,76.78,entsoe.eu,false,
2022-01-08 10:00:00,Portugal,Portugal,PT,88.5,138.02,80.24,71.61,entsoe.eu,false,
2022-01-08 11:00:00,Portugal,Portugal,PT,83.19,132.57,81.76,70.98,entsoe.eu,false,
2022-01-08 12:00:00,Portugal,Portugal,PT,76.42,123.45,83.99,72.51,entsoe.eu,false,
2022-01-08 13:00:00,Portugal,Portugal,PT,76.06,122.88,83.54,71.87,entsoe.eu,false,
2022-01-08 14:00:00,Portugal,Portugal,PT,67.53,111.12,85.65,74.92,entsoe.eu,false,
2022-01-08 15:00:00,Portugal,Portugal,PT,65.7,108.24,85.96,75.43,entsoe.eu,false,
2022-01-08 16:00:00,Portugal,Portugal,PT,67.98,112.24,84.68,76.77,entsoe.eu,false,
2022-01-08 17:00:00,Portugal,Portugal,PT,62.24,102.34,86.76,79.07,entsoe.eu,false,
2022-01-08 18:00:00,Portugal,Portugal,PT,48.64,84.04,89.68,83.89,entsoe.eu,false,
2022-01-08 19:00:00,Portugal,Portugal,PT,51.33,86.28,89.6,84.71,entsoe.eu,false,
2022-01-08 20:00:00,Portugal,Portugal,PT,54.64,88.8,89.91,86.59,entsoe.eu,false,
2022-01-08 21:00:00,Portugal,Portugal,PT,53.36,91.34,88.51,81.29,entsoe.eu,false,
2022-01-08 22:00:00,Portugal,Portugal,PT,58.01,97.51,87.55,77.87,entsoe.eu,false,
2022-01-08 23:00:00,Portugal,Portugal,PT,59.49,99.6,87.46,77.45,entsoe.eu,false,
2022-01-09 00:00:00,Portugal,Portugal,PT,55.25,93.85,88.76,78.99,entsoe.eu,false,
2022-01-09 01:00:00,Portugal,Portugal,PT,54.01,92.44,88.97,79.52,entsoe.eu,false,
2022-01-09 02:00:00,Portugal,Portugal,PT,49.72,88.25,89.83,81.18,entsoe.eu,false,
2022-01-09 03:00:00,Portugal,Portugal,PT,46.22,84.0,90.46,82.17,entsoe.eu,false,
2022-01-09 04:00:00,Portugal,Portugal,PT,45.36,83.41,90.54,82.64,entsoe.eu,false,
2022-01-09 05:00:00,Portugal,Portugal,PT,40.34,75.2,91.55,84.59,entsoe.eu,false,
2022-01-09 06:00:00,Portugal,Portugal,PT,48.64,88.21,89.79,82.06,entsoe.eu,false,
2022-01-09 07:00:00,Portugal,Portugal,PT,49.07,88.71,89.69,81.88,entsoe.eu,false,
2022-01-09 08:00:00,Portugal,Portugal,PT,41.28,80.4,91.21,85.42,entsoe.eu,false,
2022-01-09 09:00:00,Portugal,Portugal,PT,39.33,77.24,91.73,85.66,entsoe.eu,false,
2022-01-09 10:00:00,Portugal,Portugal,PT,43.55,81.39,91.14,83.75,entsoe.eu,false,
2022-01-09 11:00:00,Portugal,Portugal,PT,43.45,80.44,91.24,83.36,entsoe.eu,false,
2022-01-09 12:00:00,Portugal,Portugal,PT,42.72,79.38,91.36,83.97,entsoe.eu,false,
2022-01-09 13:00:00,Portugal,Portugal,PT,40.63,77.06,91.74,84.89,entsoe.eu,false,
2022-01-09 14:00:00,Portugal,Portugal,PT,40.08,76.27,91.89,84.6,entsoe.eu,false,
2022-01-09 15:00:00,Portugal,Portugal,PT,41.25,77.69,91.72,84.36,entsoe.eu,false,
2022-01-09 16:00:00,Portugal,Portugal,PT,43.42,81.06,90.83,84.77,entsoe.eu,false,
2022-01-09 17:00:00,Portugal,Portugal,PT,62.08,100.21,88.69,82.98,entsoe.eu,false,
2022-01-09 18:00:00,Portugal,Portugal,PT,68.84,103.49,89.35,86.97,entsoe.eu,false,
2022-01-09 19:00:00,Portugal,Portugal,PT,69.15,102.74,89.72,87.53,entsoe.eu,false,
2022-01-09 20:00:00,Portugal,Portugal,PT,70.71,105.14,89.23,86.46,entsoe.eu,false,
2022-01-09 21:00:00,Portugal,Portugal,PT,76.8,112.55,88.58,85.55,entsoe.eu,false,
2022-01-09 22:00:00,Portugal,Portugal,PT,67.8,109.55,86.61,78.89,entsoe.eu,false,
2022-01-09 23:00:00,Portugal,Portugal,PT,68.36,112.3,85.38,76.5,entsoe.eu,false,
2022-01-10 00:00:00,Portugal,Portugal,PT,75.62,121.54,83.41,73.61,entsoe.eu,false,
2022-01-10 01:00:00,Portugal,Portugal,PT,78.57,125.53,82.75,72.58,entsoe.eu,false,
2022-01-10 02:00:00,Portugal,Portugal,PT,84.05,132.42,81.72,70.91,entsoe.eu,false,
2022-01-10 03:00:00,Portugal,Portugal,PT,86.02,134.85,81.09,70.46,entsoe.eu,false,
2022-01-10 04:00:00,Portugal,Portugal,PT,87.64,136.9,80.68,70.07,entsoe.eu,false,
2022-01-10 05:00:00,Portugal,Portugal,PT,102.39,154.72,75.61,68.47,entsoe.eu,false,
2022-01-10 06:00:00,Portugal,Portugal,PT,137.17,204.39,65.21,61.03,entsoe.eu,false,
2022-01-10 07:00:00,Portugal,Portugal,PT,155.07,220.06,63.39,63.3,entsoe.eu,false,
2022-01-10 08:00:00,Portugal,Portugal,PT,160.73,226.51,61.27,60.56,entsoe.eu,false,
2022-01-10 09:00:00,Portugal,Portugal,PT,165.02,232.1,59.71,57.83,entsoe.eu,false,
2022-01-10 10:00:00,Portugal,Portugal,PT,173.74,244.04,57.68,53.3,entsoe.eu,false,
2022-01-10 11:00:00,Portugal,Portugal,PT,175.6,246.43,57.55,52.15,entsoe.eu,false,
2022-01-10 12:00:00,Portugal,Portugal,PT,179.21,251.16,56.8,51.76,entsoe.eu,false,
2022-01-10 13:00:00,Portugal,Portugal,PT,181.9,256.73,54.87,49.07,entsoe.eu,false,
2022-01-10 14:00:00,Portugal,Portugal,PT,178.9,252.43,56.26,49.04,entsoe.eu,false,
2022-01-10 15:00:00,Portugal,Portugal,PT,177.28,250.0,56.42,50.81,entsoe.eu,false,
2022-01-10 16:00:00,Portugal,Portugal,PT,180.61,245.42,60.43,58.72,entsoe.eu,false,
2022-01-10 17:00:00,Portugal,Portugal,PT,170.24,227.43,65.32,65.32,entsoe.eu,false,
2022-01-10 18:00:00,Portugal,Portugal,PT,162.27,217.85,66.63,66.63,entsoe.eu,false,
2022-01-10 19:00:00,Portugal,Portugal,PT,162.65,219.48,66.05,65.44,entsoe.eu,false,
2022-01-10 20:00:00,Portugal,Portugal,PT,160.82,221.28,63.91,61.77,entsoe.eu,false,
2022-01-10 21:00:00,Portugal,Portugal,PT,168.39,236.07,59.34,53.93,entsoe.eu,false,
2022-01-10 22:00:00,Portugal,Portugal,PT,175.69,248.61,56.31,48.88,entsoe.eu,false,
2022-01-10 23:00:00,Portugal,Portugal,PT,168.9,241.81,57.84,50.41,entsoe.eu,false,
2022-01-11 00:00:00,Portugal,Portugal,PT,165.65,237.24,58.69,50.88,entsoe.eu,false,
2022-01-11 01:00:00,Portugal,Portugal,PT,160.69,231.25,59.77,51.96,entsoe.eu,false,
2022-01-11 02:00:00,Portugal,Portugal,PT,160.25,229.0,60.22,50.64,entsoe.eu,false,
2022-01-11 03:00:00,Portugal,Portugal,PT,165.51,237.52,58.25,50.83,entsoe.eu,false,
2022-01-11 04:00:00,Portugal,Portugal,PT,180.71,259.62,52.92,49.42,entsoe.eu,false,
2022-01-11 05:00:00,Portugal,Portugal,PT,141.34,200.74,65.72,65.72,entsoe.eu,false,
2022-01-11 06:00:00,Portugal,Portugal,PT,170.67,233.96,61.85,61.85,entsoe.eu,false,
2022-01-11 07:00:00,Portugal,Portugal,PT,158.66,215.53,65.72,65.72,entsoe.eu,false,
2022-01-11 08:00:00,Portugal,Portugal,PT,157.48,215.68,64.71,64.71,entsoe.eu,false,
2022-01-11 09:00:00,Portugal,Portugal,PT,156.04,217.43,63.26,63.26,entsoe.eu,false,
2022-01-11 10:00:00,Portugal,Portugal,PT,162.85,234.41,57.61,54.63,entsoe.eu,false,
2022-01-11 11:00:00,Portugal,Portugal,PT,166.83,240.13,56.84,52.82,entsoe.eu,false,
2022-01-11 12:00:00,Portugal,Portugal,PT,172.27,247.73,55.34,51.45,entsoe.eu,false,
2022-01-11 13:00:00,Portugal,Portugal,PT,175.29,252.06,54.75,50.21,entsoe.eu,false,
2022-01-11 14:00:00,Portugal,Portugal,PT,181.62,259.85,53.29,48.08,entsoe.eu,false,
2022-01-11 15:00:00,Portugal,Portugal,PT,191.04,271.37,50.74,45.62,entsoe.eu,false,
2022-01-11 16:00:00,Portugal,Portugal,PT,189.94,268.02,51.22,48.1,entsoe.eu,false,
2022-01-11 17:00:00,Portugal,Portugal,PT,170.05,234.54,60.38,60.38,entsoe.eu,false,
2022-01-11 18:00:00,Portugal,Portugal,PT,154.08,211.97,65.32,65.32,entsoe.eu,false,
2022-01-11 19:00:00,Portugal,Portugal,PT,156.49,215.88,64.15,64.15,entsoe.eu,false,
2022-01-11 20:00:00,Portugal,Portugal,PT,161.6,229.07,58.87,56.77,entsoe.eu,false,
2022-01-11 21:00:00,Portugal,Portugal,PT,163.31,233.58,57.34,54.74,entsoe.eu,false,
